Id,Question,Student_Answer
950.912.141-81,60,D
9510.776.144-85,1,A
9510.776.144-85,2,D
9510.776.144-85,3,C
9510.776.144-85,4,C
9510.776.144-85,5,C
9510.776.144-85,6,C
9510.776.144-85,7,C
9510.776.144-85,8,D
9510.776.144-85,9,C
9510.776.144-85,10,C
9510.776.144-85,11,B
9510.776.144-85,12,C
9510.776.144-85,13,E
9510.776.144-85,14,D
9510.776.144-85,15,E
9510.776.144-85,16,D
9510.776.144-85,17,D
9510.776.144-85,18,C
9510.776.144-85,19,C
9510.776.144-85,20,B
9510.776.144-85,21,D
9510.776.144-85,22,D
9510.776.144-85,23,C
9510.776.144-85,24,B
9510.776.144-85,25,A
9510.776.144-85,26,D
9510.776.144-85,27,D
9510.776.144-85,28,B
9510.776.144-85,29,D
9510.776.144-85,30,C
9510.776.144-85,31,A
9510.776.144-85,32,C
9510.776.144-85,33,A
9510.776.144-85,34,A
9510.776.144-85,35,B
9510.776.144-85,36,E
9510.776.144-85,37,B
9510.776.144-85,38,A
9510.776.144-85,39,D
9510.776.144-85,40,A
9510.776.144-85,41,A
9510.776.144-85,42,C
9510.776.144-85,43,D
9510.776.144-85,44,E
9510.776.144-85,45,D
9510.776.144-85,46,C
9510.776.144-85,47,D
9510.776.144-85,48,E
9510.776.144-85,49,D
9510.776.144-85,50,B
9510.776.144-85,51,E
9510.776.144-85,52,D
9510.776.144-85,53,E
9510.776.144-85,54,E
9510.776.144-85,55,E
9510.776.144-85,56,E
9510.776.144-85,57,C
9510.776.144-85,58,A
9510.776.144-85,59,D
9510.776.144-85,60,C
954.023.248-72,1,A
954.023.248-72,2,A
954.023.248-72,3,C
954.023.248-72,4,B
954.023.248-72,5,D
954.023.248-72,6,C
954.023.248-72,7,D
954.023.248-72,8,C
954.023.248-72,9,C
954.023.248-72,10,C
954.023.248-72,11,A
954.023.248-72,12,C
954.023.248-72,13,E
954.023.248-72,14,A
954.023.248-72,15,A
954.023.248-72,16,E
954.023.248-72,17,A
954.023.248-72,18,C
954.023.248-72,19,C
954.023.248-72,20,A
954.023.248-72,21,A
954.023.248-72,22,B
954.023.248-72,23,C
954.023.248-72,24,E
954.023.248-72,25,A
954.023.248-72,26,C
954.023.248-72,27,A
954.023.248-72,28,C
954.023.248-72,29,D
954.023.248-72,30,B
954.023.248-72,31,D
954.023.248-72,32,E
954.023.248-72,33,B
954.023.248-72,34,B
954.023.248-72,35,B
954.023.248-72,36,C
954.023.248-72,37,A
954.023.248-72,38,D
954.023.248-72,39,E
954.023.248-72,40,E
954.023.248-72,41,D
954.023.248-72,42,C
954.023.248-72,43,A
954.023.248-72,44,D
954.023.248-72,45,A
954.023.248-72,46,C
954.023.248-72,47,D
954.023.248-72,48,B
954.023.248-72,49,B
954.023.248-72,50,B
954.023.248-72,51,B
954.023.248-72,52,B
954.023.248-72,53,B
954.023.248-72,54,B
954.023.248-72,55,C
954.023.248-72,56,A
954.023.248-72,57,A
954.023.248-72,58,C
954.023.248-72,59,C
954.023.248-72,60,D
954.364.444-77,1,E
954.364.444-77,2,A
954.364.444-77,3,D
954.364.444-77,4,B
954.364.444-77,5,E
954.364.444-77,6,D
954.364.444-77,7,D
954.364.444-77,8,A
954.364.444-77,9,E
954.364.444-77,10,C
954.364.444-77,11,A
954.364.444-77,12,B
954.364.444-77,13,E
954.364.444-77,14,A
954.364.444-77,15,E
954.364.444-77,16,E
954.364.444-77,17,B
954.364.444-77,18,C
954.364.444-77,19,E
954.364.444-77,20,E
954.364.444-77,21,A
954.364.444-77,22,D
954.364.444-77,23,B
954.364.444-77,24,E
954.364.444-77,25,D
954.364.444-77,26,C
954.364.444-77,27,A
954.364.444-77,28,A
954.364.444-77,29,A
954.364.444-77,30,A
954.364.444-77,31,B
954.364.444-77,32,A
954.364.444-77,33,D
954.364.444-77,34,A
954.364.444-77,35,C
954.364.444-77,36,C
954.364.444-77,37,A
954.364.444-77,38,A
954.364.444-77,39,B
954.364.444-77,40,A
954.364.444-77,41,E
954.364.444-77,42,A
954.364.444-77,43,D
954.364.444-77,44,A
954.364.444-77,45,C
954.364.444-77,46,E
954.364.444-77,47,C
954.364.444-77,48,D
954.364.444-77,49,C
954.364.444-77,50,E
954.364.444-77,51,A
954.364.444-77,52,B
954.364.444-77,53,D
954.364.444-77,54,B
954.364.444-77,55,D
954.364.444-77,56,E
954.364.444-77,57,D
954.364.444-77,58,C
954.364.444-77,59,C
954.364.444-77,60,D
954.485.258-27,1,A
954.485.258-27,2,E
954.485.258-27,3,B
954.485.258-27,4,C
954.485.258-27,5,D
954.485.258-27,6,D
954.485.258-27,7,E
954.485.258-27,8,C
954.485.258-27,9,D
954.485.258-27,10,A
954.485.258-27,11,B
954.485.258-27,12,C
954.485.258-27,13,D
954.485.258-27,14,E
954.485.258-27,15,C
954.485.258-27,16,D
954.485.258-27,17,A
954.485.258-27,18,A
954.485.258-27,19,A
954.485.258-27,20,A
954.485.258-27,21,A
954.485.258-27,22,C
954.485.258-27,23,E
954.485.258-27,24,E
954.485.258-27,25,B
954.485.258-27,26,E
954.485.258-27,27,A
954.485.258-27,28,E
954.485.258-27,29,C
954.485.258-27,30,A
954.485.258-27,31,D
954.485.258-27,32,A
954.485.258-27,33,C
954.485.258-27,34,E
954.485.258-27,35,B
954.485.258-27,36,A
954.485.258-27,37,C
954.485.258-27,38,E
954.485.258-27,39,A
954.485.258-27,40,A
954.485.258-27,41,E
954.485.258-27,42,B
954.485.258-27,43,A
954.485.258-27,44,E
954.485.258-27,45,A
954.485.258-27,46,A
954.485.258-27,47,C
954.485.258-27,48,D
954.485.258-27,49,A
954.485.258-27,50,C
954.485.258-27,51,E
954.485.258-27,52,A
954.485.258-27,53,B
954.485.258-27,54,E
954.485.258-27,55,E
954.485.258-27,56,C
954.485.258-27,57,A
954.485.258-27,58,D
954.485.258-27,59,C
954.485.258-27,60,A
966.187.877-17,1,C
966.187.877-17,2,A
966.187.877-17,3,C
966.187.877-17,4,B
966.187.877-17,5,B
966.187.877-17,6,D
966.187.877-17,7,A
966.187.877-17,8,D
966.187.877-17,9,C
966.187.877-17,10,D
966.187.877-17,11,D
966.187.877-17,12,B
966.187.877-17,13,D
966.187.877-17,14,C
966.187.877-17,15,D
966.187.877-17,16,E
966.187.877-17,17,A
966.187.877-17,18,C
966.187.877-17,19,D
966.187.877-17,20,A
966.187.877-17,21,A
966.187.877-17,22,B
966.187.877-17,23,E
966.187.877-17,24,B
966.187.877-17,25,E
966.187.877-17,26,E
966.187.877-17,27,B
966.187.877-17,28,E
966.187.877-17,29,A
966.187.877-17,30,D
966.187.877-17,31,C
966.187.877-17,32,C
966.187.877-17,33,D
966.187.877-17,34,E
966.187.877-17,35,E
966.187.877-17,36,A
966.187.877-17,37,C
966.187.877-17,38,C
966.187.877-17,39,C
966.187.877-17,40,D
966.187.877-17,41,B
966.187.877-17,42,B
966.187.877-17,43,C
966.187.877-17,44,E
966.187.877-17,45,D
966.187.877-17,46,B
966.187.877-17,47,A
966.187.877-17,48,E
966.187.877-17,49,C
966.187.877-17,50,A
966.187.877-17,51,A
966.187.877-17,52,E
966.187.877-17,53,B
966.187.877-17,54,C
966.187.877-17,55,B
966.187.877-17,56,E
966.187.877-17,57,D
966.187.877-17,58,C
966.187.877-17,59,D
966.187.877-17,60,D
9710.773.1042-63,1,C
9710.773.1042-63,2,E
9710.773.1042-63,3,E
9710.773.1042-63,4,D
9710.773.1042-63,5,E
9710.773.1042-63,6,A
9710.773.1042-63,7,A
9710.773.1042-63,8,C
9710.773.1042-63,9,B
9710.773.1042-63,10,E
9710.773.1042-63,11,D
9710.773.1042-63,12,E
9710.773.1042-63,13,D
9710.773.1042-63,14,A
9710.773.1042-63,15,D
9710.773.1042-63,16,E
9710.773.1042-63,17,D
9710.773.1042-63,18,B
9710.773.1042-63,19,A
9710.773.1042-63,20,E
9710.773.1042-63,21,C
9710.773.1042-63,22,C
9710.773.1042-63,23,B
9710.773.1042-63,24,C
9710.773.1042-63,25,D
9710.773.1042-63,26,C
9710.773.1042-63,27,B
9710.773.1042-63,28,A
9710.773.1042-63,29,E
9710.773.1042-63,30,D
9710.773.1042-63,31,D
9710.773.1042-63,32,B
9710.773.1042-63,33,B
9710.773.1042-63,34,A
9710.773.1042-63,35,E
9710.773.1042-63,36,D
9710.773.1042-63,37,A
9710.773.1042-63,38,A
9710.773.1042-63,39,B
9710.773.1042-63,40,E
9710.773.1042-63,41,B
9710.773.1042-63,42,A
9710.773.1042-63,43,D
9710.773.1042-63,44,B
9710.773.1042-63,45,A
9710.773.1042-63,46,D
9710.773.1042-63,47,E
9710.773.1042-63,48,C
9710.773.1042-63,49,E
9710.773.1042-63,50,A
9710.773.1042-63,51,B
9710.773.1042-63,52,E
9710.773.1042-63,53,D
9710.773.1042-63,54,A
9710.773.1042-63,55,B
9710.773.1042-63,56,A
9710.773.1042-63,57,E
9710.773.1042-63,58,C
9710.773.1042-63,59,E
9710.773.1042-63,60,C
973.700.662-92,1,B
973.700.662-92,2,D
973.700.662-92,3,C
973.700.662-92,4,E
973.700.662-92,5,A
973.700.662-92,6,C
973.700.662-92,7,E
973.700.662-92,8,C
973.700.662-92,9,C
973.700.662-92,10,C
973.700.662-92,11,C
973.700.662-92,12,D
973.700.662-92,13,C
973.700.662-92,14,C
973.700.662-92,15,B
973.700.662-92,16,A
973.700.662-92,17,B
973.700.662-92,18,A
973.700.662-92,19,E
973.700.662-92,20,C
973.700.662-92,21,A
973.700.662-92,22,E
973.700.662-92,23,C
973.700.662-92,24,E
973.700.662-92,25,D
973.700.662-92,26,D
973.700.662-92,27,C
973.700.662-92,28,B
973.700.662-92,29,C
973.700.662-92,30,B
973.700.662-92,31,C
973.700.662-92,32,B
973.700.662-92,33,C
973.700.662-92,34,E
973.700.662-92,35,E
973.700.662-92,36,D
973.700.662-92,37,D
973.700.662-92,38,A
973.700.662-92,39,C
973.700.662-92,40,E
973.700.662-92,41,C
973.700.662-92,42,D
973.700.662-92,43,B
973.700.662-92,44,B
973.700.662-92,45,B
973.700.662-92,46,A
973.700.662-92,47,C
973.700.662-92,48,D
973.700.662-92,49,A
973.700.662-92,50,C
973.700.662-92,51,B
973.700.662-92,52,A
973.700.662-92,53,D
973.700.662-92,54,C
973.700.662-92,55,B
973.700.662-92,56,B
973.700.662-92,57,E
973.700.662-92,58,C
973.700.662-92,59,D
973.700.662-92,60,A
984.145.383-61,1,A
984.145.383-61,2,E
984.145.383-61,3,C
984.145.383-61,4,E
984.145.383-61,5,D
984.145.383-61,6,B
984.145.383-61,7,E
984.145.383-61,8,D
984.145.383-61,9,D
984.145.383-61,10,D
984.145.383-61,11,E
984.145.383-61,12,C
984.145.383-61,13,E
984.145.383-61,14,D
984.145.383-61,15,D
984.145.383-61,16,B
984.145.383-61,17,C
984.145.383-61,18,A
984.145.383-61,19,A
984.145.383-61,20,E
984.145.383-61,21,B
984.145.383-61,22,B
984.145.383-61,23,A
984.145.383-61,24,E
984.145.383-61,25,A
984.145.383-61,26,D
984.145.383-61,27,D
984.145.383-61,28,B
984.145.383-61,29,E
984.145.383-61,30,E
984.145.383-61,31,E
984.145.383-61,32,C
984.145.383-61,33,C
984.145.383-61,34,A
984.145.383-61,35,C
984.145.383-61,36,A
984.145.383-61,37,A
984.145.383-61,38,E
984.145.383-61,39,E
984.145.383-61,40,D
984.145.383-61,41,A
984.145.383-61,42,A
984.145.383-61,43,B
984.145.383-61,44,E
984.145.383-61,45,E
984.145.383-61,46,B
984.145.383-61,47,E
984.145.383-61,48,D
984.145.383-61,49,C
984.145.383-61,50,C
984.145.383-61,51,A
984.145.383-61,52,E
984.145.383-61,53,C
984.145.383-61,54,D
984.145.383-61,55,D
984.145.383-61,56,A
984.145.383-61,57,E
984.145.383-61,58,C
984.145.383-61,59,E
984.145.383-61,60,D
996.133.646-85,1,C
996.133.646-85,2,E
996.133.646-85,3,E
996.133.646-85,4,E
996.133.646-85,5,B
996.133.646-85,6,E
996.133.646-85,7,A
996.133.646-85,8,E
996.133.646-85,9,B
996.133.646-85,10,E
996.133.646-85,11,C
996.133.646-85,12,B
996.133.646-85,13,C
996.133.646-85,14,A
996.133.646-85,15,E
996.133.646-85,16,E
996.133.646-85,17,D
996.133.646-85,18,C
996.133.646-85,19,E
996.133.646-85,20,D
996.133.646-85,21,A
996.133.646-85,22,A
996.133.646-85,23,C
996.133.646-85,24,B
996.133.646-85,25,C
996.133.646-85,26,C
996.133.646-85,27,D
996.133.646-85,28,C
996.133.646-85,29,C
996.133.646-85,30,E
996.133.646-85,31,E
996.133.646-85,32,D
996.133.646-85,33,A
996.133.646-85,34,D
996.133.646-85,35,D
996.133.646-85,36,A
996.133.646-85,37,B
996.133.646-85,38,B
996.133.646-85,39,D
996.133.646-85,40,A
996.133.646-85,41,D
996.133.646-85,42,D
996.133.646-85,43,C
996.133.646-85,44,A
996.133.646-85,45,B
996.133.646-85,46,D
996.133.646-85,47,E
996.133.646-85,48,B
996.133.646-85,49,B
996.133.646-85,50,C
996.133.646-85,51,B
996.133.646-85,52,D
996.133.646-85,53,B
996.133.646-85,54,B
996.133.646-85,55,E
996.133.646-85,56,A
996.133.646-85,57,C
996.133.646-85,58,E
996.133.646-85,59,B
996.133.646-85,60,C
